event_id,client_id,event_ts,event_type
E00017721,C02356,2024-01-31,add_user
E00017722,C02357,2023-02-20,create_invoice
E00017723,C02357,2025-04-22,cancel_request
E00017724,C02357,2023-04-01,login
E00017725,C02357,2023-09-13,login
E00017726,C02357,2022-06-11,login
E00017727,C02357,2023-02-26,create_invoice
E00017728,C02357,2022-06-25,add_user
E00017729,C02357,2023-02-22,add_user
E00017730,C02357,2024-03-29,approve_request
E00017731,C02357,2024-08-21,approve_request
E00017732,C02358,2025-01-02,login
E00017733,C02358,2022-05-24,create_invoice
E00017734,C02358,2022-12-31,add_user
E00017735,C02358,2022-12-08,create_invoice
E00017736,C02358,2021-11-05,cancel_request
E00017737,C02358,2023-01-29,login
E00017738,C02358,2021-11-29,cancel_request
E00017739,C02358,2023-01-08,add_user
E00017740,C02359,2022-08-26,add_user
E00017741,C02359,2022-12-19,cancel_request
E00017742,C02359,2023-11-01,create_invoice
E00017743,C02359,2024-03-03,add_user
E00017744,C02359,2024-01-07,approve_request
E00017745,C02359,2021-12-03,cancel_request
E00017746,C02360,2025-05-26,cancel_request
E00017747,C02360,2025-03-01,cancel_request
E00017748,C02360,2021-12-21,login
E00017749,C02360,2025-01-15,create_invoice
E00017750,C02360,2023-09-07,login
E00017751,C02360,2023-11-04,cancel_request
E00017752,C02360,2023-05-01,approve_request
E00017753,C02360,2021-05-05,approve_request
E00017754,C02361,2023-11-09,approve_request
E00017755,C02361,2025-01-10,cancel_request
E00017756,C02361,2023-10-29,add_user
E00017757,C02361,2023-01-10,cancel_request
E00017758,C02361,2024-10-20,add_user
E00017759,C02362,2024-06-29,create_invoice
E00017760,C02362,2024-11-11,create_invoice
E00017761,C02362,2024-11-11,cancel_request
E00017762,C02362,2024-02-16,cancel_request
E00017763,C02362,2025-04-04,approve_request
E00017764,C02362,2024-01-14,create_invoice
E00017765,C02363,2024-10-19,cancel_request
E00017766,C02363,2024-07-13,create_invoice
E00017767,C02363,2024-09-10,cancel_request
E00017768,C02363,2024-11-03,login
E00017769,C02363,2025-05-08,create_invoice
E00017770,C02363,2024-12-20,add_user
E00017771,C02363,2024-09-29,approve_request
E00017772,C02364,2023-07-03,create_invoice
E00017773,C02364,2023-07-26,create_invoice
E00017774,C02364,2023-10-31,cancel_request
E00017775,C02364,2023-12-29,add_user
E00017776,C02364,2025-05-28,create_invoice
E00017777,C02364,2024-12-22,login
E00017778,C02364,2024-11-26,approve_request
E00017779,C02364,2024-01-26,cancel_request
E00017780,C02364,2024-09-17,create_invoice
E00017781,C02365,2023-05-08,approve_request
E00017782,C02365,2023-09-17,cancel_request
E00017783,C02365,2022-07-22,cancel_request
E00017784,C02365,2023-08-10,cancel_request
E00017785,C02365,2023-11-29,add_user
E00017786,C02365,2023-02-17,login
E00017787,C02365,2022-08-27,cancel_request
E00017788,C02365,2023-02-08,add_user
E00017789,C02365,2024-01-20,cancel_request
E00017790,C02365,2024-12-17,cancel_request
E00017791,C02366,2022-04-12,login
E00017792,C02366,2025-02-26,approve_request
E00017793,C02366,2021-12-27,create_invoice
E00017794,C02366,2022-05-29,cancel_request
E00017795,C02366,2024-06-11,login
E00017796,C02366,2022-10-23,create_invoice
E00017797,C02366,2022-10-24,cancel_request
E00017798,C02366,2022-08-22,create_invoice
E00017799,C02367,2023-08-28,login
E00017800,C02367,2022-12-25,login
E00017801,C02367,2025-04-22,approve_request
E00017802,C02367,2023-11-19,approve_request
E00017803,C02367,2022-12-31,create_invoice
E00017804,C02367,2024-01-25,add_user
E00017805,C02367,2025-02-12,create_invoice
E00017806,C02367,2025-04-19,cancel_request
E00017807,C02368,2025-04-02,create_invoice
E00017808,C02368,2024-10-26,create_invoice
E00017809,C02368,2025-05-28,login
E00017810,C02368,2024-08-08,login
E00017811,C02368,2025-03-02,approve_request
E00017812,C02369,2025-03-25,login
E00017813,C02369,2024-04-14,create_invoice
E00017814,C02369,2024-01-19,cancel_request
E00017815,C02369,2024-10-19,create_invoice
E00017816,C02369,2024-12-05,cancel_request
E00017817,C02369,2023-01-15,login
E00017818,C02370,2024-09-25,cancel_request
E00017819,C02370,2024-11-03,approve_request
E00017820,C02370,2023-11-12,login
E00017821,C02370,2023-07-11,add_user
E00017822,C02370,2024-05-20,cancel_request
E00017823,C02370,2022-08-28,cancel_request
E00017824,C02370,2023-02-02,add_user
E00017825,C02370,2023-07-18,add_user
E00017826,C02370,2022-05-06,login
E00017827,C02370,2024-03-25,create_invoice
E00017828,C02371,2023-11-29,cancel_request
E00017829,C02371,2024-12-06,add_user
E00017830,C02371,2023-03-03,login
E00017831,C02371,2024-11-26,login
E00017832,C02371,2024-05-13,cancel_request
E00017833,C02371,2022-10-04,cancel_request
E00017834,C02371,2024-07-10,cancel_request
E00017835,C02371,2022-09-22,create_invoice
E00017836,C02372,2024-09-29,login
E00017837,C02372,2025-03-18,login
E00017838,C02372,2023-12-22,add_user
E00017839,C02372,2024-04-19,cancel_request
E00017840,C02372,2024-03-25,create_invoice
E00017841,C02372,2024-09-06,approve_request
E00017842,C02372,2023-11-28,add_user
E00017843,C02372,2024-10-03,create_invoice
E00017844,C02372,2024-11-15,cancel_request
E00017845,C02373,2024-12-28,approve_request
E00017846,C02373,2025-05-20,create_invoice
E00017847,C02373,2024-09-04,approve_request
E00017848,C02373,2024-08-07,approve_request
E00017849,C02373,2025-04-23,approve_request
E00017850,C02373,2024-04-19,create_invoice
E00017851,C02373,2024-07-31,cancel_request
E00017852,C02374,2024-12-24,login
E00017853,C02374,2024-04-26,create_invoice
E00017854,C02374,2025-05-18,cancel_request
E00017855,C02374,2024-02-23,login
E00017856,C02374,2024-11-19,approve_request
E00017857,C02375,2025-05-28,create_invoice
E00017858,C02375,2024-01-05,add_user
E00017859,C02375,2024-04-26,add_user
E00017860,C02375,2024-01-29,add_user
E00017861,C02375,2024-02-29,cancel_request
E00017862,C02375,2024-01-13,create_invoice
E00017863,C02375,2024-01-15,add_user
E00017864,C02376,2022-11-11,approve_request
E00017865,C02376,2023-01-24,add_user
E00017866,C02376,2024-03-20,create_invoice
E00017867,C02376,2024-01-05,cancel_request
E00017868,C02376,2024-03-02,cancel_request
E00017869,C02376,2022-11-05,cancel_request
E00017870,C02376,2023-05-23,add_user
E00017871,C02377,2024-10-04,login
E00017872,C02377,2025-05-04,approve_request
E00017873,C02377,2024-12-14,create_invoice
E00017874,C02377,2023-12-06,login
E00017875,C02377,2023-12-30,add_user
E00017876,C02377,2025-01-23,create_invoice
E00017877,C02377,2023-12-05,create_invoice
E00017878,C02377,2025-02-23,cancel_request
E00017879,C02377,2024-08-09,create_invoice
E00017880,C02378,2025-01-07,approve_request
E00017881,C02378,2021-05-01,add_user
E00017882,C02378,2024-08-28,login
E00017883,C02378,2022-05-24,cancel_request
E00017884,C02378,2024-06-26,approve_request
E00017885,C02378,2021-12-23,login
E00017886,C02378,2023-02-08,login
E00017887,C02379,2022-02-01,cancel_request
E00017888,C02379,2024-10-19,add_user
E00017889,C02379,2024-12-23,approve_request
E00017890,C02379,2024-12-19,approve_request
E00017891,C02379,2022-12-01,approve_request
E00017892,C02379,2025-05-26,cancel_request
E00017893,C02380,2024-03-14,approve_request
E00017894,C02380,2023-09-15,create_invoice
E00017895,C02380,2024-11-18,create_invoice
E00017896,C02380,2024-02-05,create_invoice
E00017897,C02380,2025-04-07,create_invoice
E00017898,C02380,2025-05-07,approve_request
E00017899,C02381,2024-02-22,login
E00017900,C02381,2025-03-21,add_user
E00017901,C02381,2024-02-14,create_invoice
E00017902,C02381,2024-04-26,cancel_request
E00017903,C02381,2024-04-29,add_user
E00017904,C02381,2024-03-26,login
E00017905,C02381,2025-03-20,add_user
E00017906,C02382,2024-08-26,login
E00017907,C02382,2024-04-11,create_invoice
E00017908,C02382,2024-04-06,login
E00017909,C02382,2024-03-07,cancel_request
E00017910,C02382,2025-02-15,login
E00017911,C02382,2024-11-02,approve_request
E00017912,C02382,2024-01-28,approve_request
E00017913,C02382,2024-01-09,add_user
E00017914,C02383,2022-06-21,create_invoice
E00017915,C02383,2024-05-16,approve_request
E00017916,C02383,2023-12-22,cancel_request
E00017917,C02383,2023-03-11,login
E00017918,C02383,2023-02-28,login
E00017919,C02383,2022-12-26,login
E00017920,C02383,2024-06-16,cancel_request
E00017921,C02384,2023-03-12,login
E00017922,C02384,2024-04-26,login
E00017923,C02384,2024-01-02,cancel_request
E00017924,C02384,2023-09-01,login
E00017925,C02384,2024-05-08,cancel_request
E00017926,C02384,2023-04-14,add_user
E00017927,C02384,2023-04-20,approve_request
E00017928,C02384,2022-03-20,approve_request
E00017929,C02384,2025-03-26,cancel_request
E00017930,C02385,2024-07-18,approve_request
E00017931,C02385,2024-07-21,create_invoice
E00017932,C02385,2024-09-04,login
E00017933,C02385,2024-09-06,cancel_request
E00017934,C02385,2024-09-10,create_invoice
E00017935,C02386,2024-03-21,login
E00017936,C02386,2025-04-25,add_user
E00017937,C02386,2023-01-11,add_user
E00017938,C02386,2023-11-01,add_user
E00017939,C02386,2024-05-21,login
E00017940,C02386,2025-05-02,login
E00017941,C02386,2024-06-07,create_invoice
E00017942,C02386,2024-05-18,login
E00017943,C02386,2024-05-27,login
E00017944,C02387,2024-08-19,create_invoice
E00017945,C02387,2024-07-11,cancel_request
E00017946,C02387,2023-02-16,approve_request
E00017947,C02387,2021-05-04,approve_request
E00017948,C02387,2022-10-16,cancel_request
E00017949,C02387,2023-11-17,add_user
E00017950,C02387,2021-05-22,login
E00017951,C02388,2022-03-20,create_invoice
E00017952,C02388,2021-05-05,add_user
E00017953,C02388,2023-05-20,create_invoice
E00017954,C02388,2024-09-22,add_user
E00017955,C02388,2025-02-11,cancel_request
E00017956,C02388,2023-05-27,add_user
E00017957,C02388,2024-02-17,approve_request
E00017958,C02389,2024-07-15,add_user
E00017959,C02389,2022-12-24,cancel_request
E00017960,C02389,2024-05-02,add_user
E00017961,C02389,2023-08-23,cancel_request
E00017962,C02389,2025-02-02,approve_request
E00017963,C02389,2025-05-13,login
E00017964,C02389,2024-01-09,cancel_request
E00017965,C02389,2023-08-07,login
E00017966,C02389,2024-10-21,cancel_request
E00017967,C02389,2024-12-21,add_user
E00017968,C02390,2024-05-12,cancel_request
E00017969,C02390,2024-03-22,cancel_request
E00017970,C02390,2024-08-30,login
E00017971,C02390,2024-12-08,cancel_request
E00017972,C02390,2024-06-05,login
E00017973,C02391,2024-09-22,create_invoice
E00017974,C02391,2024-08-10,approve_request
E00017975,C02391,2024-12-25,login
E00017976,C02391,2025-01-17,add_user
E00017977,C02391,2025-01-05,add_user
E00017978,C02391,2024-10-18,create_invoice
E00017979,C02392,2024-11-27,cancel_request
E00017980,C02392,2024-11-21,approve_request
E00017981,C02392,2025-03-03,approve_request
E00017982,C02392,2024-11-18,create_invoice
E00017983,C02392,2024-09-09,create_invoice
E00017984,C02393,2025-01-24,create_invoice
E00017985,C02393,2024-10-29,create_invoice
E00017986,C02393,2025-05-23,create_invoice
E00017987,C02393,2025-01-19,cancel_request
E00017988,C02393,2025-01-06,cancel_request
E00017989,C02393,2025-02-24,approve_request
E00017990,C02393,2024-10-30,approve_request
E00017991,C02394,2024-01-14,approve_request
E00017992,C02394,2025-05-02,create_invoice
E00017993,C02394,2024-01-06,cancel_request
E00017994,C02394,2023-09-19,add_user
E00017995,C02394,2024-09-02,cancel_request
E00017996,C02394,2025-03-30,login
E00017997,C02394,2024-01-30,cancel_request
E00017998,C02395,2023-06-14,approve_request
E00017999,C02395,2024-03-16,cancel_request
E00018000,C02395,2023-04-05,add_user
E00018001,C02395,2023-01-02,cancel_request
E00018002,C02395,2024-05-30,cancel_request
E00018003,C02396,2025-02-28,create_invoice
E00018004,C02396,2024-08-15,cancel_request
E00018005,C02396,2024-02-17,cancel_request
E00018006,C02396,2024-06-08,add_user
E00018007,C02396,2024-11-25,login
E00018008,C02396,2024-11-23,login
E00018009,C02396,2025-02-19,add_user
E00018010,C02396,2024-08-30,approve_request
E00018011,C02396,2025-03-26,cancel_request
E00018012,C02397,2022-06-01,add_user
E00018013,C02397,2023-08-23,approve_request
E00018014,C02397,2024-10-16,login
E00018015,C02397,2025-01-30,create_invoice
E00018016,C02397,2021-11-28,approve_request
E00018017,C02397,2024-08-31,create_invoice
E00018018,C02398,2023-11-23,add_user
E00018019,C02398,2022-07-27,create_invoice
E00018020,C02398,2025-02-03,approve_request
E00018021,C02398,2023-04-08,add_user
E00018022,C02398,2025-04-30,login
E00018023,C02398,2022-08-12,cancel_request
E00018024,C02399,2023-07-15,add_user
E00018025,C02399,2024-08-16,login
E00018026,C02399,2024-06-22,create_invoice
E00018027,C02399,2023-08-18,approve_request
E00018028,C02399,2024-05-10,create_invoice
E00018029,C02399,2025-04-11,add_user
E00018030,C02399,2024-02-22,approve_request
E00018031,C02399,2025-03-01,cancel_request
E00018032,C02400,2024-08-20,approve_request
E00018033,C02400,2021-11-26,add_user
E00018034,C02400,2025-05-17,login
E00018035,C02400,2024-11-03,create_invoice
E00018036,C02400,2023-08-28,create_invoice
E00018037,C02400,2022-04-18,login
E00018038,C02400,2022-11-04,login
E00018039,C02400,2022-11-25,cancel_request
E00018040,C02400,2022-05-09,login
E00018041,C02401,2023-09-25,cancel_request
E00018042,C02401,2022-09-16,add_user
E00018043,C02401,2022-09-23,cancel_request
E00018044,C02401,2024-01-05,cancel_request
E00018045,C02401,2023-09-28,create_invoice
E00018046,C02401,2023-05-13,login
E00018047,C02402,2023-03-26,approve_request
E00018048,C02402,2025-05-07,login
E00018049,C02402,2024-11-07,create_invoice
E00018050,C02402,2023-04-15,login
E00018051,C02402,2023-07-20,approve_request
E00018052,C02402,2023-06-24,login
E00018053,C02402,2023-04-26,create_invoice
E00018054,C02402,2025-05-17,approve_request
E00018055,C02402,2023-07-16,login
E00018056,C02402,2025-03-30,create_invoice
E00018057,C02403,2023-06-23,cancel_request
E00018058,C02403,2024-04-21,approve_request
E00018059,C02403,2025-05-12,approve_request
E00018060,C02403,2024-02-03,login
E00018061,C02403,2024-09-10,cancel_request
E00018062,C02403,2025-02-12,approve_request
E00018063,C02403,2023-07-30,create_invoice
E00018064,C02404,2025-01-17,cancel_request
E00018065,C02404,2024-02-05,add_user
E00018066,C02404,2024-07-24,create_invoice
E00018067,C02404,2023-06-26,approve_request
E00018068,C02404,2024-04-09,create_invoice
E00018069,C02404,2024-07-29,login
E00018070,C02405,2023-08-05,approve_request
E00018071,C02405,2024-04-04,login
E00018072,C02405,2024-01-20,login
E00018073,C02405,2023-07-04,login
E00018074,C02405,2022-12-04,add_user
E00018075,C02405,2021-04-20,add_user
E00018076,C02405,2021-11-01,login
E00018077,C02406,2025-05-21,approve_request
E00018078,C02406,2024-11-17,login
E00018079,C02406,2023-07-22,login
E00018080,C02406,2024-09-25,create_invoice
E00018081,C02406,2024-02-29,create_invoice
E00018082,C02406,2023-12-25,create_invoice
E00018083,C02406,2024-10-21,cancel_request
E00018084,C02406,2024-10-02,create_invoice
E00018085,C02406,2023-05-30,create_invoice
E00018086,C02406,2024-05-03,approve_request
E00018087,C02407,2023-01-08,add_user
E00018088,C02407,2022-12-31,add_user
E00018089,C02407,2022-01-13,cancel_request
E00018090,C02407,2025-01-23,login
E00018091,C02407,2021-04-16,create_invoice
E00018092,C02407,2021-07-11,approve_request
E00018093,C02407,2023-06-19,cancel_request
E00018094,C02407,2022-04-13,add_user
E00018095,C02408,2024-12-29,approve_request
E00018096,C02408,2024-11-25,cancel_request
E00018097,C02408,2024-11-22,add_user
E00018098,C02408,2024-10-25,login
E00018099,C02408,2025-02-02,add_user
E00018100,C02408,2024-12-06,add_user
E00018101,C02408,2024-11-13,add_user
E00018102,C02408,2024-07-16,cancel_request
E00018103,C02408,2025-05-12,approve_request
E00018104,C02409,2024-08-03,cancel_request
E00018105,C02409,2024-11-17,approve_request
E00018106,C02409,2024-08-10,login
E00018107,C02409,2025-03-28,add_user
E00018108,C02409,2025-03-08,create_invoice
E00018109,C02409,2024-09-10,cancel_request
E00018110,C02409,2025-01-16,login
E00018111,C02409,2024-09-17,login
E00018112,C02410,2023-09-03,cancel_request
E00018113,C02410,2024-04-30,approve_request
E00018114,C02410,2023-11-01,create_invoice
E00018115,C02410,2022-10-04,approve_request
E00018116,C02410,2024-07-13,add_user
E00018117,C02411,2025-01-23,approve_request
E00018118,C02411,2023-05-25,add_user
E00018119,C02411,2023-08-23,create_invoice
E00018120,C02411,2023-11-12,cancel_request
E00018121,C02411,2024-11-17,add_user
E00018122,C02411,2023-07-16,approve_request
E00018123,C02411,2023-05-07,create_invoice
E00018124,C02412,2024-12-16,add_user
E00018125,C02412,2024-04-20,cancel_request
E00018126,C02412,2025-02-08,add_user
E00018127,C02412,2025-05-29,create_invoice
E00018128,C02412,2024-09-18,login
E00018129,C02412,2025-03-28,create_invoice
E00018130,C02412,2024-04-22,create_invoice
E00018131,C02412,2024-05-09,cancel_request
E00018132,C02413,2022-10-30,add_user
E00018133,C02413,2023-02-28,cancel_request
E00018134,C02413,2023-02-18,add_user
E00018135,C02413,2022-09-01,login
E00018136,C02413,2023-06-23,approve_request
E00018137,C02413,2024-07-21,cancel_request
E00018138,C02413,2022-10-19,cancel_request
E00018139,C02413,2022-09-30,login
E00018140,C02413,2023-06-02,cancel_request
E00018141,C02414,2022-04-30,login
E00018142,C02414,2024-11-03,add_user
E00018143,C02414,2022-10-31,cancel_request
E00018144,C02414,2024-05-24,cancel_request
E00018145,C02414,2022-08-18,add_user
E00018146,C02414,2022-01-16,cancel_request
E00018147,C02414,2022-12-28,create_invoice
E00018148,C02414,2024-02-19,login
E00018149,C02414,2024-04-11,approve_request
E00018150,C02414,2024-08-06,create_invoice
E00018151,C02415,2025-05-02,create_invoice
E00018152,C02415,2025-02-16,create_invoice
E00018153,C02415,2023-06-25,create_invoice
E00018154,C02415,2023-06-03,login
E00018155,C02415,2024-06-27,approve_request
E00018156,C02415,2024-11-21,add_user
E00018157,C02416,2025-01-29,cancel_request
E00018158,C02416,2024-04-04,login
E00018159,C02416,2024-12-19,login
E00018160,C02416,2024-08-09,login
E00018161,C02416,2025-04-21,create_invoice
